variete;parcelle;trait;arbre;uc.dep;EC1;EC2;EC3;EC4;EC5;EC6;EC7;EC8;EC9;ddeb;year;month;week;type;posit;diam;dsup;date.flo;fruits;pb;date.pb;
cogshall;cirad;T;36;15;4;3;;;;;;;;22/08/2009;2009;8;34;F;A;;NA;;NA;NA;;
cogshall;cirad;T;36;15;4;4;;;;;;;;25/12/2008;2008;12;52;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;15;4;4;;;;;;;;22/08/2009;2009;8;34;F;A;;NA;;NA;NA;;
cogshall;cirad;T;36;15;5;;;;;;;;;17/01/2008;2008;1;3;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;15;5;;;;;;;;;23/07/2008;2008;7;30;FV;A;3,6;NA;;NA;NA;;
cogshall;cirad;T;36;15;5;1;;;;;;;;08/01/2009;2009;1;2;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;15;5;1;;;;;;;;22/08/2009;2009;8;34;F;A;;NA;;NA;NA;;
cogshall;cirad;T;36;16;;;;;;;;;;22/07/2007;2007;7;30;F;A;;NA;;NA;NA;;
cogshall;cirad;T;36;16;1;;;;;;;;;08/11/2007;2007;11;45;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;16;1;0;;;;;;;;24/01/2008;2008;1;4;V;A;;NA;;NA;NA;;
cogshall;cirad;T;36;16;1;0;;;;;;;;19/07/2008;2008;7;29;FV;A;;NA;;NA;NA;;
cogshall;cirad;T;36;16;1;0;1;;;;;;;08/01/2009;2009;1;2;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;16;1;0;2;;;;;;;08/01/2009;2009;1;2;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;16;1;0;2;;;;;;;12/08/2009;2009;8;33;F;A;;NA;;NA;NA;;
cogshall;cirad;T;36;16;1;0;3;;;;;;;08/01/2009;2009;1;2;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;16;2;;;;;;;;;08/11/2007;2007;11;45;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;16;2;0;;;;;;;;24/01/2008;2008;1;4;V;A;;NA;;NA;;;
cogshall;cirad;T;36;16;2;0;;;;;;;;23/07/2008;2008;7;30;FV;A;;NA;;NA;NA;;
cogshall;cirad;T;36;17;;;;;;;;;;09/07/2007;2007;7;28;F;A;;NA;;NA;NA;;
cogshall;cirad;T;36;17;1;;;;;;;;;24/01/2008;2008;1;4;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;17;1;;;;;;;;;21/07/2008;2008;7;30;FV;A;;NA;;NA;NA;;
cogshall;cirad;T;36;17;1;1;;;;;;;;08/01/2009;2009;1;2;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;17;1;2;;;;;;;;08/01/2009;2009;1;2;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;17;2;;;;;;;;;24/01/2008;2008;1;4;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;17;2;;;;;;;;;23/07/2008;2008;7;30;FV;A;;NA;;NA;NA;;
cogshall;cirad;T;36;17;3;;;;;;;;;24/01/2008;2008;1;4;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;17;4;;;;;;;;;24/01/2008;2008;1;4;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;17;4;;;;;;;;;27/07/2008;2008;7;31;FV;A;;NA;;NA;NA;;
cogshall;cirad;T;36;18;;;;;;;;;;22/07/2007;2007;7;30;F;A;;NA;;NA;NA;;
cogshall;cirad;T;36;18;;;;;;;;;;25/07/2007;2007;7;30;F;L;;NA;;NA;NA;;
cogshall;cirad;T;36;18;;;;;;;;;;25/07/2007;2007;7;30;F;L;;NA;;NA;NA;;
cogshall;cirad;T;36;18;1;;;;;;;;;08/11/2007;2007;11;45;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;18;1;;;;;;;;;21/07/2008;2008;7;30;FV;A;3,6;NA;;NA;NA;;
cogshall;cirad;T;36;18;1;1;;;;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;18;1;1;;;;;;;;30/07/2009;2009;7;31;F;A;;NA;;NA;NA;;
cogshall;cirad;T;36;18;2;;;;;;;;;08/11/2007;2007;11;45;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;18;2;;;;;;;;;21/07/2008;2008;7;30;FV;A;3,8;NA;;NA;NA;;
cogshall;cirad;T;36;18;3;;;;;;;;;08/11/2007;2007;11;45;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;18;3;;;;;;;;;21/07/2008;2008;7;30;FV;A;5,7;NA;;NA;NA;;
cogshall;cirad;T;36;18;3;1;;;;;;;;27/11/2008;2008;11;48;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;18;3;1;0;;;;;;;01/01/2009;2009;1;1;V;A;;NA;;NA;NA;;
cogshall;cirad;T;36;18;3;1;0;;;;;;;31/07/2009;2009;7;31;F;A;;NA;;1;NA;;
cogshall;cirad;T;36;18;3;2;;;;;;;;27/11/2008;2008;11;48;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;18;3;2;0;;;;;;;01/01/2009;2009;1;1;V;A;;NA;;NA;NA;;
cogshall;cirad;T;36;18;3;2;0;;;;;;;07/08/2009;2009;8;32;F;A;;NA;;NA;NA;;
cogshall;cirad;T;36;18;4;;;;;;;;;08/11/2007;2007;11;45;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;18;4;;;;;;;;;21/07/2008;2008;7;30;FV;A;8,1;NA;;NA;NA;;
cogshall;cirad;T;36;18;4;;;;;;;;;21/07/2008;2008;7;30;FV;L;;NA;;NA;NA;;
cogshall;cirad;T;36;18;4;;;;;;;;;21/07/2008;2008;7;30;FV;L;;NA;;NA;NA;;
cogshall;cirad;T;36;18;4;;;;;;;;;21/07/2008;2008;7;30;FV;L;;NA;;NA;NA;;
cogshall;cirad;T;36;18;4;;;;;;;;;21/07/2008;2008;7;30;FV;L;;NA;;NA;NA;;
cogshall;cirad;T;36;18;4;1;;;;;;;;27/11/2008;2008;11;48;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;18;4;1;0;;;;;;;01/01/2009;2009;1;1;V;A;;NA;;NA;NA;;
cogshall;cirad;T;36;18;4;1;0;;;;;;;01/08/2009;2009;8;31;F;A;;NA;;1;NA;;
cogshall;cirad;T;36;18;4;1;0;;;;;;;07/08/2009;2009;8;32;F;L;;NA;;NA;NA;;
cogshall;cirad;T;36;18;4;1;0;;;;;;;03/08/2009;2009;8;32;F;L;;NA;;1;NA;;
cogshall;cirad;T;36;18;4;2;;;;;;;;27/11/2008;2008;11;48;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;18;4;2;0;;;;;;;01/01/2009;2009;1;1;V;A;;NA;;NA;NA;;
cogshall;cirad;T;36;18;4;2;0;;;;;;;08/08/2009;2009;8;32;F;A;;NA;;NA;NA;;
cogshall;cirad;T;36;18;4;3;;;;;;;;27/11/2008;2008;11;48;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;18;4;3;0;;;;;;;01/01/2009;2009;1;1;V;A;;NA;;NA;NA;;
cogshall;cirad;T;36;18;4;3;0;;;;;;;28/07/2009;2009;7;31;F;A;;NA;;NA;NA;;
cogshall;cirad;T;36;18;4;4;;;;;;;;27/11/2008;2008;11;48;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;18;4;4;0;;;;;;;01/01/2009;2009;1;1;V;A;;NA;;NA;NA;;
cogshall;cirad;T;36;18;4;4;0;;;;;;;31/07/2009;2009;7;31;F;A;;NA;;NA;NA;;
cogshall;cirad;T;36;18;4;4;0;;;;;;;09/08/2009;2009;8;33;F;L;;NA;;NA;NA;;
cogshall;cirad;T;36;18;4;5;;;;;;;;27/11/2008;2008;11;48;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;18;4;5;0;;;;;;;01/01/2009;2009;1;1;V;A;;NA;;NA;NA;;
cogshall;cirad;T;36;18;4;5;0;;;;;;;21/07/2009;2009;7;30;F;A;;NA;;NA;NA;;
cogshall;cirad;T;36;18;4;6;;;;;;;;27/11/2008;2008;11;48;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;18;5;;;;;;;;;08/11/2007;2007;11;45;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;18;5;;;;;;;;;08/07/2008;2008;7;28;F;A;5,6;NA;;NA;NA;;
cogshall;cirad;T;36;18;5;1;;;;;;;;27/11/2008;2008;11;48;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;18;5;1;0;;;;;;;01/01/2009;2009;1;1;V;A;;NA;;NA;NA;;
cogshall;cirad;T;36;19;;;;;;;;;;24/07/2007;2007;7;30;F;A;;NA;;1;NA;;
cogshall;cirad;T;36;19;;;;;;;;;;25/07/2008;2008;7;30;F;A;6,5;NA;;NA;NA;;
cogshall;cirad;T;36;19;;;;;;;;;;25/07/2008;2008;7;30;F;L;;NA;;NA;NA;;
cogshall;cirad;T;36;19;;;;;;;;;;25/07/2008;2008;7;30;F;L;;NA;;NA;NA;;
cogshall;cirad;T;36;19;1;;;;;;;;;25/07/2008;2008;7;30;VF;L;;NA;;NA;NA;;
cogshall;cirad;T;36;19;2;;;;;;;;;27/11/2008;2008;11;48;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;19;2;0;;;;;;;;01/01/2009;2009;1;1;V;A;;NA;;NA;NA;;
cogshall;cirad;T;36;19;2;0;;;;;;;;29/07/2009;2009;7;31;F;A;;NA;;NA;NA;;
cogshall;cirad;T;36;20;;;;;;;;;;09/07/2007;2007;7;28;F;A;;NA;;NA;NA;;
cogshall;cirad;T;36;20;1;;;;;;;;;08/11/2007;2007;11;45;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;20;1;;;;;;;;;07/07/2008;2008;7;28;F;A;5,3;NA;;NA;NA;;
cogshall;cirad;T;36;20;1;1;;;;;;;;05/03/2009;2009;3;10;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;20;2;;;;;;;;;17/01/2008;2008;1;3;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;21;;;;;;;;;;11/07/2007;2007;7;28;F;A;;NA;;NA;NA;;
cogshall;cirad;T;36;21;1;;;;;;;;;08/11/2007;2007;11;45;F;L;;NA;;NA;NA;;
cogshall;cirad;T;36;21;1;0;;;;;;;;17/01/2008;2008;1;3;V;A;;NA;;NA;NA;;
cogshall;cirad;T;36;21;1;0;;;;;;;;08/07/2008;2008;7;28;FV;A;3,2;NA;;NA;NA;;
cogshall;cirad;T;36;21;1;0;1;;;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;21;1;0;2;;;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;21;1;0;2;1;;;;;;28/08/2009;2009;8;35;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;21;1;0;2;2;;;;;;29/08/2009;2009;8;35;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;21;1;0;2;3;;;;;;29/08/2009;2009;8;35;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;21;1;0;3;;;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;21;1;0;3;0;;;;;;28/08/2009;2009;8;35;V;A;;NA;;NA;NA;;
cogshall;cirad;T;36;21;2;;;;;;;;;17/01/2008;2008;1;3;V;L;;NA;;NA;ABS;;
cogshall;cirad;T;36;21;2;;;;;;;;;08/07/2008;2008;7;28;F;A;4,5;NA;;NA;NA;;
cogshall;cirad;T;36;21;3;;;;;;;;;24/01/2008;2008;1;4;V;L;;NA;;NA;ABS;;
cogshall;cirad;T;36;21;3;;;;;;;;;18/07/2008;2008;7;29;F;A;4;NA;;NA;NA;;
cogshall;cirad;T;36;21;4;;;;;;;;;24/01/2008;2008;1;4;V;L;;NA;;NA;ABS;;
cogshall;cirad;T;36;21;4;;;;;;;;;18/07/2008;2008;7;29;F;A;3,5;NA;;NA;NA;;
cogshall;cirad;T;36;22;;;;;;;;;;21/07/2007;2007;7;29;F;A;7,4;NA;;1;S;08/06/2009;
cogshall;cirad;T;36;23;;;;;;;;;;25/07/2007;2007;7;30;F;A;;NA;;1;S;03/07/2009;
cogshall;cirad;T;36;23;;;;;;;;;;31/07/2007;2007;7;31;F;L;7,6;NA;;NA;NA;;
cogshall;cirad;T;36;24;;;;;;;;;;24/07/2007;2007;7;30;F;A;;NA;;1;NA;;
cogshall;cirad;T;36;24;;;;;;;;;;24/07/2007;2007;7;30;F;L;;NA;;NA;NA;;
cogshall;cirad;T;36;24;;;;;;;;;;01/08/2007;2007;8;31;F;L;;NA;;NA;NA;;
cogshall;cirad;T;36;24;1;;;;;;;;;17/01/2008;2008;1;3;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;24;1;;;;;;;;;11/07/2008;2008;7;28;F;A;6,3;NA;;NA;NA;;
cogshall;cirad;T;36;24;2;;;;;;;;;24/01/2008;2008;1;4;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;24;2;;;;;;;;;21/07/2008;2008;7;30;F;A;3,6;NA;;NA;NA;;
cogshall;cirad;T;36;24;3;;;;;;;;;24/01/2008;2008;1;4;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;24;3;;;;;;;;;21/07/2008;2008;7;30;F;A;3,7;NA;;NA;NA;;
cogshall;cirad;T;36;24;4;;;;;;;;;24/01/2008;2008;1;4;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;24;4;;;;;;;;;20/07/2008;2008;7;30;F;A;3,7;NA;;NA;NA;;
cogshall;cirad;T;36;24;5;;;;;;;;;24/01/2008;2008;1;4;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;24;5;;;;;;;;;21/07/2008;2008;7;30;F;A;4,1;NA;;NA;NA;;
cogshall;cirad;T;36;25;;;;;;;;;;20/07/2007;2007;7;29;F;A;;NA;;NA;S;08/06/2009;
cogshall;cirad;T;36;25;1;;;;;;;;;07/02/2008;2008;2;6;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;25;1;;;;;;;;;23/07/2008;2008;7;30;F;A;3,9;NA;;NA;NA;;
cogshall;cirad;T;36;26;;;;;;;;;;19/07/2007;2007;7;29;F;A;4;NA;;NA;S;05/06/2009;
cogshall;cirad;T;36;27;;;;;;;;;;20/07/2007;2007;7;29;F;A;;NA;21/08/2007;1;NA;;
cogshall;cirad;T;36;27;;;;;;;;;;25/07/2007;2007;7;30;F;L;;NA;;NA;NA;;
cogshall;cirad;T;36;27;;;;;;;;;;25/07/2007;2007;7;30;F;L;;NA;;NA;NA;;
cogshall;cirad;T;36;27;1;;;;;;;;;24/01/2008;2008;1;4;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;27;1;;;;;;;;;13/07/2008;2008;7;29;FV;A;4,9;NA;;NA;NA;;
cogshall;cirad;T;36;27;1;1;;;;;;;;08/01/2009;2009;1;2;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;27;2;;;;;;;;;24/01/2008;2008;1;4;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;27;2;;;;;;;;;13/07/2008;2008;7;29;FV;A;5,9;NA;;2;NA;;
cogshall;cirad;T;36;27;2;;;;;;;;;13/07/2008;2008;7;29;FV;L;;NA;;NA;NA;;
cogshall;cirad;T;36;27;2;;;;;;;;;13/07/2008;2008;7;29;FV;L;;NA;;NA;NA;;
cogshall;cirad;T;36;27;2;1;;;;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;27;3;;;;;;;;;24/01/2008;2008;1;4;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;27;3;;;;;;;;;10/07/2008;2008;7;28;F;A;6,1;NA;;NA;NA;;
cogshall;cirad;T;36;27;4;;;;;;;;;07/02/2008;2008;2;6;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;27;4;;;;;;;;;21/07/2008;2008;7;30;FV;A;4,1;NA;;NA;NA;;
cogshall;cirad;T;36;27;5;;;;;;;;;07/02/2008;2008;2;6;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;27;5;;;;;;;;;22/07/2008;2008;7;30;FV;A;3,7;NA;;NA;NA;;
cogshall;cirad;T;36;28;;;;;;;;;;30/07/2007;2007;7;31;F;A;8,6;NA;;1;NA;;
cogshall;cirad;T;36;28;1;;;;;;;;;08/01/2009;2009;1;2;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;28;2;;;;;;;;;08/01/2009;2009;1;2;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;29;;;;;;;;;;04/07/2007;2007;7;27;F;A;5,4;NA;;NA;S;05/06/2009;
cogshall;cirad;T;36;30;;;;;;;;;;19/07/2007;2007;7;29;F;A;;NA;;NA;NA;;
cogshall;cirad;T;36;30;;;;;;;;;;18/07/2007;2007;7;29;F;L;;NA;;NA;NA;;
cogshall;cirad;T;36;30;;;;;;;;;;20/07/2007;2007;7;29;F;L;;NA;;NA;NA;;
cogshall;cirad;T;36;30;;;;;;;;;;23/07/2007;2007;7;30;F;L;;NA;;NA;NA;;
cogshall;cirad;T;36;30;;;;;;;;;;28/09/2007;2007;9;39;FV;L;;NA;;NA;NA;;
cogshall;cirad;T;36;30;;;;;;;;;;04/10/2007;2007;10;40;F;L;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;;;;;;;;;08/11/2007;2007;11;45;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;0;;;;;;;;17/01/2008;2008;1;3;V;A;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;0;;;;;;;;12/07/2008;2008;7;28;F;A;4,2;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;0;;;;;;;;14/07/2008;2008;7;29;F;L;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;0;;;;;;;;15/07/2008;2008;7;29;F;L;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;0;;;;;;;;15/07/2008;2008;7;29;F;L;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;0;;;;;;;;15/07/2008;2008;7;29;F;L;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;0;1;;;;;;;27/11/2008;2008;11;48;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;0;1;0;;;;;;25/12/2008;2008;12;52;V;A;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;0;1;0;0;;;;;01/01/2009;2009;1;1;V;A;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;0;1;0;0;;;;;20/08/2009;2009;8;34;FV;A;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;0;1;0;0;1;;;;28/08/2009;2009;8;35;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;0;1;1;;;;;;25/12/2008;2008;12;52;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;0;1;1;0;;;;;01/01/2009;2009;1;1;V;A;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;0;1;1;0;0;;;;28/08/2009;2009;8;35;V;A;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;0;1;1;0;1;;;;28/08/2009;2009;8;35;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;0;1;1;0;2;;;;28/08/2009;2009;8;35;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;0;1;1;0;3;;;;28/08/2009;2009;8;35;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;0;1;1;0;4;;;;28/08/2009;2009;8;35;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;0;1;1;0;5;;;;28/08/2009;2009;8;35;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;0;1;1;0;6;;;;28/08/2009;2009;8;35;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;0;1;1;1;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;0;1;1;1;0;;;;05/03/2009;2009;3;10;V;A;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;0;1;1;1;0;0;;;30/08/2009;2009;8;36;V;A;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;0;1;1;1;0;1;;;29/08/2009;2009;8;35;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;0;1;1;1;0;2;;;29/08/2009;2009;8;35;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;0;1;1;2;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;0;1;1;2;;;;;08/08/2009;2009;8;32;F;A;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;0;1;1;3;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;0;1;1;3;0;;;;05/03/2009;2009;3;10;V;A;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;0;1;1;3;0;0;;;28/08/2009;2009;8;35;V;A;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;0;1;1;3;1;;;;30/08/2009;2009;8;36;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;0;1;1;3;2;;;;30/08/2009;2009;8;36;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;0;2;;;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;0;3;;;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;0;3;0;;;;;;05/03/2009;2009;3;10;V;A;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;0;3;0;0;;;;;28/08/2009;2009;8;35;V;A;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;0;3;0;1;;;;;28/08/2009;2009;8;35;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;0;3;0;2;;;;;28/08/2009;2009;8;35;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;0;3;0;3;;;;;28/08/2009;2009;8;35;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;0;3;0;4;;;;;28/08/2009;2009;8;35;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;0;3;0;5;;;;;28/08/2009;2009;8;35;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;0;4;;;;;;;05/03/2009;2009;3;10;V;A;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;0;4;;;;;;;10/08/2009;2009;8;33;F;A;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;1;;;;;;;;17/01/2008;2008;1;3;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;1;;;;;;;;16/07/2008;2008;7;29;F;A;;NA;;NA;NA;;
cogshall;cirad;T;36;30;1;1;1;;;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;30;2;;;;;;;;;07/02/2008;2008;2;6;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;30;2;;;;;;;;;21/07/2008;2008;7;30;FV;A;4,1;NA;;2;NA;;
cogshall;cirad;T;36;30;3;;;;;;;;;07/02/2008;2008;2;6;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;30;3;;;;;;;;;21/07/2008;2008;7;30;FV;A;3,9;NA;;NA;NA;;
cogshall;cirad;T;36;30;4;;;;;;;;;07/02/2008;2008;2;6;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;30;4;;;;;;;;;02/08/2008;2008;8;31;FV;A;3,2;NA;;NA;NA;;
cogshall;cirad;T;36;31;;;;;;;;;;23/07/2007;2007;7;30;F;A;6,4;NA;;NA;NA;;
cogshall;cirad;T;36;32;;;;;;;;;;05/08/2007;2007;8;32;F;A;6,4;NA;;NA;S;05/06/2009;
cogshall;cirad;T;36;33;;;;;;;;;;25/07/2007;2007;7;30;F;A;6,1;NA;;2;S;08/06/2009;
cogshall;cirad;T;36;34;;;;;;;;;;16/07/2007;2007;7;29;F;A;;NA;;NA;NA;;
cogshall;cirad;T;36;34;;;;;;;;;;17/07/2007;2007;7;29;F;L;;NA;;1;NA;;
cogshall;cirad;T;36;34;;;;;;;;;;19/07/2007;2007;7;29;F;L;;NA;;NA;NA;;
cogshall;cirad;T;36;34;;;;;;;;;;21/07/2007;2007;7;29;F;L;;NA;;NA;NA;;
cogshall;cirad;T;36;34;;;;;;;;;;27/07/2007;2007;7;30;F;L;;NA;;NA;NA;;
cogshall;cirad;T;36;34;1;;;;;;;;;24/01/2008;2008;1;4;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;34;1;;;;;;;;;17/07/2008;2008;7;29;F;A;4,9;NA;;NA;NA;;
cogshall;cirad;T;36;34;2;;;;;;;;;24/01/2008;2008;1;4;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;34;2;;;;;;;;;11/07/2008;2008;7;28;F;A;3,6;NA;;NA;NA;;
cogshall;cirad;T;36;34;3;;;;;;;;;24/01/2008;2008;1;4;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;34;3;;;;;;;;;09/07/2008;2008;7;28;F;A;5,7;NA;;1;NA;;
cogshall;cirad;T;36;34;3;1;;;;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;34;3;1;;;;;;;;15/08/2009;2009;8;33;F;A;;NA;;NA;NA;;
cogshall;cirad;T;36;34;3;2;;;;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;34;3;2;;;;;;;;15/08/2009;2009;8;33;F;A;;NA;;NA;NA;;
cogshall;cirad;T;36;34;3;3;;;;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;34;3;3;;;;;;;;11/08/2009;2009;8;33;F;A;;NA;;1;NA;;
cogshall;cirad;T;36;34;4;;;;;;;;;24/01/2008;2008;1;4;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;34;4;;;;;;;;;13/07/2008;2008;7;29;F;A;6,1;NA;;NA;NA;;
cogshall;cirad;T;36;34;4;1;;;;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;34;4;1;;;;;;;;12/08/2009;2009;8;33;F;A;;NA;;NA;NA;;
cogshall;cirad;T;36;34;4;2;;;;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;34;4;2;;;;;;;;12/08/2009;2009;8;33;F;A;;NA;;NA;NA;;
cogshall;cirad;T;36;34;4;3;;;;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;34;4;3;;;;;;;;13/08/2009;2009;8;33;F;A;;NA;;2;NA;;
cogshall;cirad;T;36;34;5;;;;;;;;;24/01/2008;2008;1;4;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;34;5;;;;;;;;;11/07/2008;2008;7;28;F;A;6,7;NA;;NA;NA;;
cogshall;cirad;T;36;34;5;1;;;;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;34;5;1;;;;;;;;13/08/2009;2009;8;33;F;A;;NA;;NA;NA;;
cogshall;cirad;T;36;34;5;2;;;;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;34;5;2;;;;;;;;12/08/2009;2009;8;33;F;A;;NA;;NA;NA;;
cogshall;cirad;T;36;34;6;;;;;;;;;24/01/2008;2008;1;4;V;L;;NA;;NA;NA;;
cogshall;cirad;T;36;34;6;;;;;;;;;18/07/2008;2008;7;29;F;A;4,7;NA;;NA;NA;;
cogshall;cirad;T;36;35;;;;;;;;;;26/07/2007;2007;7;30;F;A;;NA;;1;NA;;
